node,deg
68443,1
94168,1
41700,2
41703,1
269781,3
271399,3
271400,3
75646,7
81574,2
91188,1
113887,2
134740,9
134741,2
134766,1
138407,10
169617,2
124228,14
180031,7
219528,5
95649,2
198014,9
226956,1
309648,4
56740,5
56874,7
71139,2
42194,4
92037,50
102237,31
136515,25
154363,21
188365,32
242970,24
260204,21
271168,23
271534,18
291765,19
299099,17
302882,21
262557,2
41716,7
41717,1
299818,5
299819,5
212888,9
218801,6
222218,6
223327,6
223328,7
265536,1
58429,1
277868,3
277869,3
282092,3
297436,5
302249,5
302250,5
302251,5
306411,5
51123,1
41732,7
151645,3
195749,17
299911,3
42662,12
92007,4
92177,6
105464,7
137943,11
137944,7
173926,2
116010,8
116011,8
116012,8
116013,8
116014,8
116015,8
116016,8
117238,8
185904,14
206826,17
240395,10
250448,7
250449,7
253137,9
103993,3
103994,3
292043,2
292044,2
143781,4
177147,2
235264,9
271599,3
271600,6
306728,3
306729,3
128957,13
163137,6
163138,6
163139,6
163141,6
43220,2
150857,4
228182,6
264951,7
117885,4
174063,9
174359,6
190784,3
200966,3
207908,6
294331,4
296944,4
296945,4
55502,1
87971,5
166065,5
219747,4
296923,5
224813,14
41759,2
41760,2
41761,16
41762,1
49295,1
92026,1
121516,3
121562,3
122945,3
138610,1
234372,9
234373,7
235119,7
235120,7
235121,8
235122,8
250134,2
70580,1
90979,3
95028,5
121586,4
41768,2
41769,2
71221,1
100664,4
115981,9
188383,5
232941,8
233528,2
234872,10
248661,2
296817,8
296818,2
41777,1
201432,1
292682,5
97900,4
280178,4
54045,7
65389,6
67954,6
112482,3
75597,1
105093,5
121114,3
124961,3
154834,4
155247,3
52636,3
52637,7
213075,3
224030,1
232822,1
41808,1
98135,22
100678,7
259520,8
54911,2
55246,2
81583,1
140799,2
251854,1
97772,2
121730,2
174222,5
255604,4
280264,5
54812,5
54814,2
71496,2
71497,2
84284,1
86189,2
138754,2
144070,2
144952,4
151964,21
155318,2
196204,7
198210,12
211641,8
219937,1
228727,2
239069,1
244717,8
315348,4
101591,2
138786,2
174266,4
200709,4
246066,4
273463,2
56621,1
147568,13
244219,2
293296,13
302952,1
307136,4
41826,10
66080,5
115863,9
155358,7
219998,6
263268,11
273053,11
275235,2
275896,6
311156,7
82995,2
102790,2
185089,9
41842,2
48406,3
86899,29
120540,6
97833,5
97834,5
97835,5
164561,5
181518,6
220165,1
244101,2
174426,8
174427,3
41849,3
42893,3
42894,3
99296,11
99323,14
102943,8
121613,3
169083,7
174713,10
179674,2
187880,10
208914,5
217257,5
246366,2
251016,3
252468,2
254982,9
264993,9
266020,3
266021,3
287328,3
290875,16
291277,9
299021,11
299300,7
306556,12
312367,5
247983,3
41855,4
163386,9
276061,4
41857,2
41858,2
46856,1
174493,2
287154,3
101017,15
110701,6
137433,8
220246,5
227470,2
238472,2
242661,11
252990,13
264961,3
267307,7
283730,3
292049,1
95406,2
172909,26
232209,10
234811,5
299506,2
68679,1
93126,6
108088,6
115963,9
125013,8
202280,4
307754,2
50310,18
93710,1
174988,9
186753,7
186754,7
186755,8
189419,7
202233,7
223454,5
241007,1
49731,4
83942,7
122001,11
220423,2
221050,4
231168,10
237997,7
268815,2
41898,4
183966,8
183968,4
183969,4
183970,4
41899,1
107121,6
150364,1
229725,3
60941,4
294993,2
207100,4
58360,9
98821,1
41907,16
43253,2
46783,3
88730,9
88731,7
88732,8
88733,9
88734,15
88735,9
88736,9
94985,8
149931,7
154553,7
160130,4
50629,4
50630,4
50631,6
65556,3
69465,15
72077,17
72692,2
74282,3
75471,2
83022,3
90041,3
99818,2
113044,6
113046,27
119814,1
128573,2
136817,4
141095,2
144227,11
157535,2
157536,8
173320,17
177030,14
182043,4
192100,17
192113,4
199133,3
199134,4
199870,14
206166,1
210078,10
215470,13
215471,13
215472,14
215473,23
215474,13
215475,13
218962,4
218963,3
218964,4
218966,13
218967,13
229905,3
230416,5
241329,10
244916,3
248502,10
249646,11
249647,1
256004,5
256005,8
256421,6
256422,5
262904,8
286779,8
287887,10
287888,9
287889,10
310874,4
311314,10
316681,4
48847,7
63041,7
87309,4
102403,16
105949,2
139068,4
156621,3
246409,9
246410,9
284503,3
303371,1
315798,4
89677,48
282390,8
41918,1
93057,2
112886,3
112887,3
124694,3
131180,3
159410,2
187659,4
187660,4
246650,1
309798,3
174075,7
196775,4
231370,3
41923,4
72022,8
244286,5
97688,5
97689,8
102000,10
102382,4
46218,4
46219,8
60885,1
94382,1
106393,2
117444,3
125077,2
128350,18
188374,3
207847,6
232489,1
255771,5
267473,4
286949,6
286950,6
286952,9
312578,6
44473,5
159311,4
184456,4
185961,5
231923,2
231924,2
233833,3
118487,9
218194,7
229572,6
229573,6
229574,6
246700,6
177786,1
131401,2
41941,3
42680,3
42218,2
42219,2
59359,9
62435,2
80248,2
81885,3
81886,3
83309,5
142913,23
191809,4
225932,1
114821,6
114883,1
129077,11
129078,4
131268,2
144219,7
162806,11
180649,10
201317,4
273299,5
275390,2
275391,2
294829,1
314293,1
106115,22
248025,2
55266,1
58575,18
123361,1
130022,4
168002,7
195460,1
288508,7
151708,7
56867,4
63666,1
66084,7
84799,2
124700,10
126134,1
118077,1
121028,5
122495,3
136573,3
157009,1
65280,3
122172,11
225896,5
243015,8
83778,8
93498,1
140773,2
157239,2
219984,21
222862,1
248481,3
251551,22
260821,5
299002,5
303212,6
316482,5
97219,2
97220,2
128484,7
128485,7
128548,23
129230,10
129231,12
129232,11
129233,18
129234,10
129235,17
129236,10
129832,11
130721,10
139811,7
139812,7
140724,7
140725,7
141670,7
158802,4
158803,4
161032,4
41965,2
41966,2
91021,6
156215,3
271700,12
101110,8
115823,2
117003,3
122186,4
122187,4
139240,2
165349,13
174826,5
179793,3
182946,8
195156,8
223606,5
266081,14
287623,10
287624,8
287625,7
287627,10
129749,3
129750,3
129751,2
159714,3
169190,5
259599,6
268017,11
308059,3
41976,10
56945,1
70728,1
90784,6
93411,3
95557,3
95559,3
121370,1
41978,1
41982,2
41983,7
246816,1
117150,14
122911,8
143137,2
151734,2
171094,2
171095,9
41985,1
83586,1
92649,3
103814,5
120051,2
148243,10
154941,6
155814,5
181213,1
189072,3
196733,5
213923,2
220735,2
222655,8
228273,1
236180,3
236181,3
105745,1
139293,2
77142,15
79340,6
92045,22
94337,2
97821,5
131222,4
158363,1
208900,10
212928,2
216409,2
292325,5
307455,6
312990,5
229464,6
83126,7
87618,5
99408,5
102284,6
107490,5
120973,4
121057,4
121058,4
156379,2
177333,4
190992,6
210570,14
210571,5
227431,4
284460,3
294715,10
294717,14
47699,1
92789,2
174400,3
200863,1
200864,3
246287,3
73679,19
189656,1
58021,13
75658,1
43843,13
196840,2
214778,6
220873,10
223981,3
290826,2
153758,30
221140,11
197079,3
197080,3
214843,3
274409,2
94023,1
128232,3
128233,3
128234,3
168302,3
168303,3
207236,16
207237,17
211534,9
211535,13
211536,13
211537,13
211538,3
213096,14
213097,8
229684,11
229685,19
238549,11
242270,6
242271,14
245613,6
245614,6
87030,2
92597,2
93510,1
97751,1
98142,4
101212,15
113276,11
151710,4
155943,2
168003,6
197032,2
212504,3
213979,3
82019,2
82020,6
102569,3
102570,5
102781,1
105188,2
118229,7
120620,11
139084,2
139414,2
161639,2
166955,2
175046,1
229342,2
291224,2
301473,2
42018,10
53824,1
71023,1
71666,1
78980,1
215645,2
259650,3
274453,3
290108,3
50297,6
138752,7
175059,3
175060,3
175061,3
231776,2
42021,2
65118,1
108275,1
117739,1
138484,1
157182,4
213593,3
256347,3
279198,6
300169,1
49694,2
63800,2
42041,3
121538,19
276524,3
276525,3
109026,4
175167,2
175168,9
179724,2
184946,3
184947,3
221119,1
221120,4
247256,2
247257,3
247258,4
247259,4
271768,2
308492,6
86026,4
86027,5
171905,3
182879,2
196386,4
196387,4
196388,4
197608,4
42052,2
42053,14
122514,6
137280,27
139558,1
140073,28
156127,14
175223,4
178018,8
180203,22
205480,17
205481,4
247330,4
257100,3
257101,6
102735,11
221192,12
221193,6
221194,6
310024,3
310110,2
42057,1
99589,21
120838,2
244586,3
244587,4
293778,6
49683,7
94352,1
119798,3
149822,5
42068,6
43766,2
44184,2
106351,4
106352,4
42069,5
183852,3
49989,1
55134,5
55135,5
92746,6
42076,1
120988,5
42079,2
42080,2
308853,2
308854,2
44349,1
165730,5
171830,5
171831,5
171832,5
171833,5
144264,13
42090,3
42091,3
42092,7
172411,4
172412,4
51730,1
205489,3
205490,3
205491,3
247897,3
247898,4
247899,5
315925,3
87185,3
93624,1
95509,1
96981,1
111142,1
122637,1
180905,1
227349,5
42114,4
42115,4
42116,4
42117,4
44148,7
42120,6
42121,2
47125,4
47126,11
48211,4
48212,4
52904,1
92778,8
92779,3
92812,3
172570,15
197305,7
197319,7
214025,7
221351,7
221367,7
224937,8
224938,8
241248,12
269855,10
280754,13
44004,18
76810,17
134538,14
233648,11
314283,6
99463,6
199924,2
233479,8
255163,7
264369,9
299808,6
43912,5
71859,5
83909,7
92693,9
92694,20
92835,4
92836,8
92837,2
92838,2
97883,2
125241,4
139777,1
144090,7
153853,9
164472,1
172197,6
173991,4
202214,3
216378,8
223645,3
227837,3
228730,1
245739,1
282080,2
308490,2
311795,4
74449,3
82267,5
100325,19
104897,8
106494,2
106944,2
110160,3
124247,7
124791,3
127089,3
175677,3
182826,4
221518,7
241558,3
247661,1
252479,2
254418,3
276963,2
276964,3
276965,3
283691,3
283692,3
106496,4
106497,4
111258,4
42143,3
82099,2
82100,2
245861,2
59755,6
59756,6
60797,6
60798,6
220016,3
292920,2
44077,1
42154,6
95794,11
201550,3
272303,4
306548,3
73199,1
197530,2
202421,2
111018,2
277036,3
42163,1
42449,18
61866,2
62003,2
42179,3
42992,3
42902,2
44180,6
85081,12
120462,3
120463,2
121536,1
141837,9
144306,5
154104,2
156504,9
194617,9
221667,4
221668,3
260692,4
260693,4
266474,6
276402,2
307318,1
309231,3
55281,8
42182,12
112756,6
112757,6
126566,3
129090,3
219903,1
268899,1
307084,5
42183,4
42184,4
43822,3
43823,3
55283,1
63769,10
86046,15
86047,6
87094,16
92917,3
92918,3
92919,3
139946,12
162079,7
162080,9
162083,13
162084,7
42191,2
43831,11
43832,6
71251,3
72422,9
103111,3
127688,3
247979,1
66536,6
72653,24
82367,1
82369,5
110870,4
143800,4
147978,27
155282,1
175731,15
191456,13
203756,2
212759,2
213307,2
215299,6
227388,2
309432,4
213701,2
213702,2
51884,7
60680,11
144125,11
179996,10
209881,9
214754,9
214755,9
214756,10
277366,3
285511,8
309734,18
120394,2
120395,2
54080,10
83644,8
86074,7
86075,7
122901,3
243692,1
253254,1
309380,1
42220,1
42694,7
55418,2
202703,3
129507,12
239912,7
243984,3
268405,6
72379,1
186388,2
123933,5
156592,1
163886,8
164946,4
166406,7
166408,9
171611,11
189675,1
189689,6
209083,4
233845,8
233971,5
233972,12
233973,4
239027,5
240260,5
245794,1
248556,8
261663,8
261666,3
42240,1
62821,1
175811,2
185731,9
269557,17
62212,1
62501,6
85577,2
92459,2
119369,9
152445,12
152446,6
302949,9
67722,11
102500,5
128631,4
189381,3
211513,6
211514,5
236482,5
242420,4
246139,13
266455,16
280242,4
46865,1
55097,1
138393,2
43588,16
52706,2
55983,2
56862,2
56055,1
71481,1
104535,5
110110,5
115757,9
126202,5
134303,21
201423,2
225926,8
236835,4
250982,11
253664,1
297400,2
306344,2
313891,2
82458,2
140184,2
156684,3
160775,10
212998,7
227908,2
278605,5
309693,2
277409,3
279054,3
279055,3
108008,6
108009,3
110546,3
63716,5
67081,5
176533,1
284709,1
156477,4
164253,8
156796,1
111260,7
151700,4
223871,5
239907,2
243657,5
284883,3
296333,5
309753,5
312015,3
312016,3
312017,3
145883,4
153961,3
157910,3
177531,9
177532,2
208336,7
208337,7
208338,7
215898,7
223825,8
42273,2
42729,21
42746,10
120350,10
42276,2
121826,2
121827,6
199190,19
214954,2
225022,14
85883,4
156754,2
192087,9
192088,7
192089,7
192090,7
192091,7
192513,7
76877,6
76878,6
76879,6
76880,6
76881,18
79863,3
117776,2
122390,2
122391,2
275907,2
276718,2
42290,1
152857,1
93134,3
93135,3
95436,3
54327,2
216986,4
42295,1
42297,2
42755,2
42298,1
42310,3
43652,1
106939,3
42311,2
42312,5
42313,6
42732,3
80717,12
156467,7
156468,4
156811,5
164249,9
257127,7
257128,7
257129,7
42321,3
295681,9
306647,3
306648,3
100841,1
125988,12
205074,10
205075,12
205076,10
205077,10
205078,10
208244,10
208245,10
224062,10
173870,3
102326,1
297762,2
44140,1
125331,2
125332,2
277900,1
312642,1
42334,7
42336,3
58640,3
122862,4
82573,8
144272,20
223236,5
247786,10
254376,9
254460,1
272813,7
281198,3
313524,3
316781,3
201878,3
90869,6
93396,1
104586,12
127358,4
127539,1
132202,1
154215,1
157052,3
172815,1
174313,2
198308,1
198825,3
222282,7
248538,2
263770,2
277921,2
277922,2
283667,1
95269,1
96030,2
155834,3
156040,3
78851,16
82565,6
95940,14
99569,7
101971,12
104374,3
104820,2
106986,2
117512,2
118284,4
123169,7
168933,2
172375,6
273690,1
274795,5
273416,5
70015,4
93165,19
42376,2
86000,4
42386,1
119030,2
165163,2
202295,4
205086,2
206610,11
249495,1
270477,2
281706,2
303581,2
308368,3
178616,3
290968,3
313473,2
134203,3
188579,1
222761,4
223911,1
285278,1
290845,9
295350,2
295351,2
98432,4
107083,2
110427,1
188441,2
197833,2
208721,9
211509,4
216125,3
244899,2
312314,4
97909,10
100262,3
143470,6
176284,7
307308,4
47060,18
47061,11
58684,7
64268,7
74285,5
119413,5
127329,2
172138,12
186952,3
192911,3
195072,2
195235,1
209169,2
212118,2
237513,8
237514,6
242919,5
242920,5
242958,8
245074,8
245481,3
249502,8
42402,26
42403,1
65977,20
103292,3
103293,7
103294,3
157601,21
186493,16
188880,3
188881,3
204264,4
223132,20
223133,17
256034,18
268557,16
287879,16
287909,16
287910,20
287911,19
287912,16
287913,16
287914,16
313429,16
316712,2
54754,5
54759,3
186745,4
186746,4
188662,4
93327,1
106500,10
112876,1
149779,1
157037,6
176360,2
214876,9
214877,10
228162,9
235796,6
235797,8
236911,6
236912,7
275312,1
296415,6
296416,6
296417,7
126141,5
126366,4
126901,4
132078,2
42420,6
78860,8
85250,2
104699,4
104700,6
101235,1
105999,2
186346,2
236829,11
245470,3
250077,2
255302,2
116930,4
86157,7
128679,3
128680,3
185898,5
308031,6
309444,2
184405,2
198599,17
217268,9
225522,6
225540,3
278332,1
280152,7
310473,3
42435,3
43758,1
123172,1
157107,10
157120,2
158469,2
42441,5
101994,9
168176,1
182787,10
189654,4
189655,4
209405,2
243022,3
176544,15
221176,2
223986,2
246397,12
283537,3
294837,23
298777,2
298778,2
307327,20
50095,6
68038,6
102404,6
151029,3
151030,3
295027,4
304113,3
308603,4
53325,4
148328,1
160190,4
200602,4
251632,1
276726,6
298818,3
298819,8
101111,1
42451,2
155686,1
42457,1
135058,2
135059,2
65403,19
104027,5
161289,17
161312,17
161313,17
161321,17
163148,19
167721,17
167722,17
167723,17
167793,17
167794,17
167795,17
176858,17
176859,17
176860,17
179249,17
70059,2
99483,16
151746,27
158557,36
42465,9
98952,7
164661,7
166728,7
166729,7
166730,7
175739,7
187881,2
42468,21
92020,12
92021,5
98910,7
124298,8
126927,3
168458,8
189279,3
196721,2
201484,3
202890,1
204119,6
226132,2
78408,2
78409,2
93464,2
99918,7
100411,1
108969,24
130885,13
136190,41
138673,2
140738,4
162708,8
189436,2
190401,20
192889,13
195124,12
195125,4
197419,17
239131,12
250469,13
257843,7
259149,6
271021,14
295792,7
295793,8
304382,6
310716,9
81030,4
95443,13
151670,5
201774,7
215284,11
220405,2
229625,4
236986,3
286882,4
57091,2
42476,1
71474,8
82800,1
107590,8
149949,3
249164,3
42526,1
63129,2
174446,6
217149,1
270537,2
279893,2
300331,4
310822,3
311506,9
312656,4
84778,2
84779,2
135469,13
240111,2
171101,9
172763,4
172764,9
90679,2
271003,2
42497,3
42852,3
42853,3
42509,3
128881,5
143068,4
249317,3
172865,2
172866,2
42528,1
110293,8
126674,2
132066,5
132067,5
133178,17
149197,3
166430,5
178160,13
178586,1
179369,1
196815,8
225466,1
226029,1
227182,2
240628,1
245251,2
252695,6
253594,3
312947,1
93561,17
82670,10
123305,6
143539,4
176333,4
197373,3
197374,3
42541,1
43361,4
42550,2
61552,19
69917,18
300279,14
300280,10
301949,10
107517,8
61324,7
121168,9
123749,8
125126,8
135187,6
42562,3
42563,2
119023,2
140941,2
42568,1
42570,1
47070,4
53753,2
42585,1
42586,4
43264,4
316489,1
218335,3
242887,5
242888,5
242889,5
242890,12
271828,2
75972,4
135853,3
135854,3
52096,3
54753,7
43793,1
55756,1
72647,6
79514,5
120261,1
142509,3
167495,2
242157,8
292319,2
143737,1
157478,2
168175,2
172128,2
146381,2
72182,1
72665,1
85530,25
87539,10
89194,6
93671,3
94370,3
106329,11
106926,1
107599,15
134770,2
135955,2
135972,4
136542,5
168392,2
176980,2
198027,14
211625,7
222041,1
223221,20
223222,2
229596,10
229850,2
232232,11
237399,3
239958,11
245792,3
248082,4
248083,8
249584,3
268473,14
279017,3
286920,5
286921,3
290250,4
292990,6
294839,2
295887,3
296357,5
305082,5
184487,12
232611,9
232612,10
245123,4
290757,4
293888,5
86126,6
115922,9
187411,3
191980,1
203146,3
42624,2
57320,1
70802,21
86132,3
142581,5
148712,3
48769,4
59299,5
59300,6
59301,6
59302,6
59303,5
89101,4
89102,6
154367,11
174971,12
95392,1
119527,1
63357,6
140488,2
168557,4
205920,2
240914,2
103657,3
103658,2
123205,2
223238,3
226477,20
42639,3
60154,10
101903,4
57871,19
90190,2
95417,2
98790,5
98791,5
101901,19
123512,1
135929,2
135930,2
166284,10
176357,2
176657,6
210558,4
210559,10
214526,6
239752,6
162736,10
232273,4
246602,9
286582,5
147269,17
162368,10
199865,4
215106,3
241730,9
241731,7
257472,6
269804,5
296874,4
42647,3
89950,16
89951,4
89952,4
142287,2
176050,3
206802,6
206803,8
206804,8
206805,8
206806,8
234583,6
244596,6
263917,5
263918,5
268390,5
268391,5
281806,5
98029,7
140758,2
140759,2
289766,3
68604,4
120149,7
134190,2
179940,10
180848,6
199848,6
298630,3
95142,4
96330,3
149617,3
193069,12
248480,2
218803,8
218804,5
54647,1
78068,2
90558,1
106541,4
110042,1
120738,1
131516,3
137637,3
194825,2
238796,1
42670,1
43725,10
92239,3
96497,3
104073,6
129013,3
153668,29
159902,1
177299,9
184911,6
189498,6
191193,2
200317,6
223589,4
233865,8
302515,3
45460,1
46244,1
52605,2
57914,1
63400,3
70508,33
76516,8
121341,1
134635,10
136600,2
139655,2
153369,5
182602,4
186301,4
208229,7
210160,3
217635,3
226626,5
234171,14
235890,3
247411,1
254132,3
259186,8
267044,7
269755,18
270654,10
275111,1
292422,5
99188,4
106789,4
72843,2
64893,2
76805,9
106104,2
147870,4
259246,3
97728,4
194102,6
197071,8
239207,4
270131,4
279574,2
284307,2
299195,3
51408,1
92256,3
140185,3
140186,3
107924,5
81310,7
129780,4
130003,2
157843,5
174441,2
180735,2
191427,2
199600,2
214782,5
214784,5
218686,5
232672,1
279545,2
187982,3
198058,3
198059,3
258249,6
278697,3
63568,4
73109,2
74050,21
84231,1
129350,5
144718,5
159491,2
185228,3
201725,7
219246,5
247372,6
292356,3
144975,2
278419,1
62057,5
179872,1
90954,10
157874,2
157875,1
177506,1
221708,6
221851,2
223804,2
223805,2
243879,1
250290,1
270728,5
279727,1
279728,3
279729,1
304804,1
307633,1
227537,3
311642,3
316135,3
316841,3
70687,6
82377,8
218098,2
272935,2
272936,2
70542,3
74727,5
93160,12
93161,5
93162,9
93163,5
93164,5
118890,3
42737,3
42738,8
126280,7
172466,8
50758,7
91370,1
100650,5
127532,1
144935,8
164277,4
173761,5
124253,4
175653,2
203116,2
257096,3
296608,6
42741,3
42742,4
43659,9
44171,3
55975,2
56496,14
63096,9
63097,4
84723,18
88674,10
91397,9
93141,4
93142,3
93143,4
95516,6
191703,3
191704,5
191705,4
199702,2
222154,3
223857,1
223858,3
223859,1
279787,1
305318,2
157912,1
162065,4
177563,1
223860,2
223861,2
230030,4
230031,4
230032,4
42747,6
42757,14
42758,11
42759,3
124233,14
124234,17
60997,1
42749,2
42751,9
104521,18
144242,9
139747,6
154061,4
179807,3
179808,3
42754,17
84176,15
120336,2
172472,3
243037,4
244772,3
309707,4
312086,3
312087,2
221133,5
249547,3
180985,18
194150,4
199739,4
199741,4
223214,1
248021,1
253746,1
279828,1
304940,1
175746,5
248057,2
276684,2
279842,3
279843,3
304774,2
309759,2
312073,3
312106,2
312107,2
316750,3
55424,1
159995,7
172565,2
176088,6
217788,2
221224,16
222211,7
222212,4
227942,4
248440,6
273002,5
277813,5
279461,15
296136,6
308702,3
308703,3
100077,8
115522,4
120643,14
193366,5
114130,8
186056,6
200331,12
202765,2
250444,2
252923,2
253682,2
264372,9
312187,1
100927,7
72970,1
279910,1
42776,2
94475,12
128979,6
43911,15
62934,15
107714,10
123947,3
124349,4
141641,4
152803,2
154117,11
155405,7
167293,8
180295,3
224235,3
246148,5
246425,2
79710,5
184033,5
196432,6
199849,1
95971,6
153824,4
306725,4
307827,4
307828,3
119426,2
84221,5
108083,7
124978,7
159931,1
163890,3
163891,3
177686,4
67672,7
67673,3
67674,11
71393,2
77918,11
77919,4
106489,1
89351,4
89352,4
89353,4
89354,4
102836,3
167733,6
167735,6
167737,13
179832,6
221846,2
238283,14
238500,3
238501,3
247403,20
253951,11
260882,8
264490,1
267786,8
271937,1
284023,3
57235,1
128230,7
167634,1
178303,14
187697,6
188386,7
190908,6
190909,6
190910,12
193806,6
200607,11
204987,12
220539,4
221999,7
228928,9
228929,21
228930,16
245975,3
251050,3
267677,8
290031,4
290032,4
293178,6
312728,4
54766,1
63017,3
66873,23
82264,4
98974,3
107132,11
114222,3
125176,3
125478,4
178519,2
188634,10
199917,2
218775,4
220060,4
168026,1
184268,5
191060,2
202747,2
224050,4
224051,1
239380,4
267924,4
312346,4
312347,2
46425,5
58242,8
75678,11
83293,1
85934,5
85935,5
94072,12
94073,19
96892,1
129075,3
129076,3
129893,3
165977,11
165978,16
168197,5
200744,9
205227,4
207754,3
217933,6
236117,3
255711,7
255712,7
255713,7
257867,7
257868,7
279004,4
289615,1
83962,34
108277,12
184600,10
314938,2
80220,8
92181,5
100329,1
120508,3
124354,7
137191,2
139813,2
156857,1
165679,2
177739,2
239346,1
250606,2
250607,1
300052,1
54201,2
160189,2
47894,2
42814,1
48947,1
224096,1
262393,2
281627,2
63423,5
87999,2
163999,6
178557,1
199265,10
227226,4
266595,4
86418,5
111024,4
136325,4
179117,3
202117,1
213656,1
274677,1
78316,2
150420,4
272183,3
275170,3
42822,3
57166,1
60000,3
61097,2
69892,11
42827,1
42828,6
94738,1
122759,1
143187,1
181591,1
296703,4
121356,1
146612,4
149820,4
156869,4
54263,7
79768,7
84533,10
96014,3
104830,6
104831,6
109328,7
146760,1
193756,13
220975,8
243148,1
103917,3
107540,3
107541,3
135426,15
141695,3
149718,1
152598,1
199976,2
199979,2
42837,2
42839,1
165589,6
48052,8
134148,12
146426,5
223339,10
248931,7
264796,5
276009,4
286519,6
286520,6
286521,6
104232,17
122254,11
136026,9
138962,14
138963,4
208113,2
222512,3
224151,4
256236,3
280143,3
291792,2
42851,6
213138,6
213141,6
213218,23
56078,4
117121,6
117123,4
125738,4
137735,3
280164,1
73071,1
104987,7
104989,7
104990,7
109885,7
140606,3
141806,20
152894,10
185284,4
214191,9
226333,5
244068,6
296309,15
42860,1
212773,10
223377,9
238144,5
42863,10
111748,8
111749,8
111751,11
111752,11
122600,8
122601,8
177837,2
177838,2
115519,1
140105,2
140106,2
158146,16
197213,1
266247,6
266249,8
78578,1
98434,7
106059,7
145069,1
150501,9
160008,15
169750,2
177885,1
180504,25
181592,2
210600,5
218800,2
224253,2
227405,7
266146,2
284866,1
302404,1
87122,3
241956,5
270673,3
110712,3
138677,1
42878,4
51111,7
51112,12
83037,6
128601,8
223494,3
236417,5
263373,2
70670,8
70671,3
100838,5
51476,2
51477,2
84802,6
198823,8
198824,2
224677,1
250902,1
267130,1
285674,1
45059,4
90720,2
42895,3
89504,11
109380,2
111337,5
79433,7
118436,6
118438,15
122532,3
122533,3
123639,3
123768,7
124894,4
76873,4
57512,1
230849,3
62244,3
141981,1
56900,1
241817,1
246889,9
250527,8
267895,5
280700,2
297526,6
74183,6
144440,2
150520,2
177987,5
179041,2
192217,6
199872,2
200391,2
213154,1
236738,4
252724,4
252725,4
265017,27
271650,4
276639,18
280702,2
292202,4
296716,3
42916,2
70121,3
75450,3
84130,3
93577,1
136720,17
157398,2
170812,2
217702,1
223204,2
224483,2
229570,1
110031,6
118295,9
133072,6
191551,11
258176,1
80877,5
64602,2
108587,2
234196,3
65371,2
71782,2
75389,60
94597,34
105221,45
122009,36
124529,56
127669,32
127670,32
128044,53
128049,53
128050,32
128051,32
128053,32
128055,32
128057,32
128058,53
128060,32
128061,32
128062,32
128063,53
128065,32
128066,32
130536,32
130537,32
130538,32
130539,32
130540,32
130541,32
136439,53
136440,32
42932,1
43059,4
51795,2
223182,4
227384,9
251280,1
276852,3
291817,2
291818,2
42937,2
95668,10
236731,4
46448,9
85268,3
85269,3
88912,4
154388,8
169206,3
173064,3
180904,3
181111,3
242542,5
260262,8
242817,5
242818,5
242819,5
252220,5
42952,3
303705,2
304772,2
157690,1
42963,4
163624,11
185279,4
192231,4
192232,4
90520,3
89546,2
70599,1
93457,2
98608,20
124255,2
125486,2
143375,1
211746,8
236683,13
257641,4
282771,7
42979,1
42980,7
83910,2
211768,3
211769,2
304333,2
314189,2
223705,3
251514,2
284416,4
42982,18
43042,2
43043,12
94323,3
216335,4
216336,5
216337,4
219896,1
266612,4
301908,7
306252,7
306253,7
314522,7
316511,7
42983,10
60612,1
93130,3
109102,4
142501,23
227120,2
232930,1
237133,3
133324,2
171443,1
171690,1
84946,10
92443,6
92444,6
94879,2
108660,1
124895,1
126808,13
146601,15
165071,2
178413,10
246401,8
258618,7
278360,13
289229,3
289230,9
307631,12
313499,8
224932,2
243220,6
42993,8
43393,15
129143,7
153266,2
158593,1
160564,4
241743,3
241744,3
42995,1
42996,5
92894,3
124147,1
155371,2
163158,3
210255,2
213616,2
263202,2
279865,1
281640,7
282803,2
283771,1
301072,2
301088,6
301089,2
302918,6
199540,6
203004,12
217271,8
51953,2
51954,7
58333,3
73974,1
136441,1
84140,1
48147,10
50121,2
53109,4
53110,4
90286,5
90287,4
127629,1
98246,5
98247,5
103762,5
103763,5
109819,5
128383,13
173019,5
174027,5
175032,6
177112,5
76419,6
76420,6
76421,8
76422,9
77506,6
77507,6
92119,2
93915,1
116340,14
117251,9
250611,1
269365,6
291023,3
312388,1
49404,5
67352,1
195012,8
277647,3
100704,1
56325,17
43036,3
56331,1
97497,1
152025,7
94420,1
141810,1
150001,10
43048,2
44190,1
71630,6
261078,3
270972,3
75365,17
79022,8
79023,8
79749,8
79750,8
79751,11
79752,8
79753,8
79754,8
205577,4
219823,4
230176,4
43072,2
43563,2
43564,13
43548,8
45202,28
45203,12
57889,3
63936,3
100627,7
149453,2
201018,7
208136,5
219732,3
225149,3
285948,4
290222,4
290466,5
71864,9
150922,4
167746,4
167747,8
43091,1
50302,13
86472,4
106419,3
121181,1
135274,1
161478,1
162741,2
206509,2
217762,15
243615,3
243617,3
291808,1
308860,1
70018,15
124088,6
127575,7
135759,5
152518,3
187073,1
190317,4
198195,5
212202,10
273922,8
288680,4
313949,1
43106,6
90440,2
92061,9
178726,2
202315,1
65604,1
73535,1
80927,7
140840,1
142538,1
161661,1
164555,3
178737,1
198367,1
226918,1
274370,2
43113,1
43114,3
72223,5
76364,6
77861,7
92075,5
43592,3
89442,2
