#nodes
10000
node,node
6794,8263
6795,1667
6795,5031
6795,6201
6795,8012
6795,8478
6795,9788
6796,1666
6796,7840
6796,9103
6798,8541
6799,1220
6801,4168
6805,615
6805,3798
6808,4423
6812,8033
6814,286
6818,385
6820,6738
6822,8512
6822,9830
6825,9570
6830,8848
6837,4396
6838,166
6843,4841
6843,7374
6844,1087
6844,3041
6844,7624
6848,6758
6849,4698
6850,2413
6853,7911
6854,1114
6854,7328
6860,9559
6865,1293
6869,8151
6871,1594
6873,6930
6875,7937
6876,4039
6884,2159
6884,2907
6885,1665
6888,2463
6888,7787
6889,4967
6890,3781
6890,7249
6890,9857
6892,853
6892,964
6892,8512
6893,2967
6896,1566
6901,8590
6903,731
6903,4190
6905,6296
6908,4500
6908,9321
6912,7971
6914,3028
6914,5489
6914,6632
6914,7059
6914,9327
6922,3907
6943,8690
6946,2225
6946,5305
6946,5924
6946,5936
6946,6981
6946,8772
6946,8978
6946,9210
6947,6980
6948,6826
6949,6793
6949,9793
6951,1493
6951,8539
6953,4698
6953,7906
6954,2076
6954,7574
6958,1179
6959,8835
6961,1050
6963,166
6963,743
6963,1057
6963,1212
6963,4773
6963,6458
6963,6838
6963,8189
6963,8978
6963,9374
6964,8879
6976,7120
6979,2636
6980,4726
6986,6778
6988,183
6988,8163
6994,6433
6994,7496
6995,838
6995,1934
6995,3206
6995,3784
6995,4083
6995,4122
6995,4193
6995,5645
6995,6689
6995,6822
6995,8512
6995,9843
6997,6436
6998,1091
7003,37
7005,2413
7011,1057
7011,2305
7011,3278
7011,3285
7011,4841
7011,5924
7011,7479
7011,7624
7012,3542
7017,5475
7027,541
7028,4586
7028,8499
7031,286
7031,2640
7031,8463
7033,3067
7033,9863
7034,395
7034,3563
7037,8953
7041,2385
7041,4274
7056,6196
7061,2700
7061,3296
7067,4035
7072,5996
7075,8983
7077,5769
7078,5024
7079,5899
7080,4943
7080,7601
7081,185
7081,186
7081,298
7081,1102
7081,2259
7081,3025
7081,3059
7081,3672
7081,6995
7081,9109
7081,9788
7081,9850
7085,911
7085,4514
7085,4712
7088,222
7094,890
7094,3457
7094,8978
7097,5905
7098,2671
7101,8978
7109,2266
7109,3300
7109,8544
7120,660
7120,5770
7120,6977
7122,7574
7126,4242
7127,831
7129,6934
7129,8478
7130,1146
7130,2232
7130,4081
7133,1569
7133,2772
7133,5772
7133,7487
7133,9193
7133,9565
7135,8555
7139,1289
7141,6132
7146,3428
7146,4160
7149,3419
7149,3468
7149,3702
7149,7797
7149,8680
7149,9491
7150,2048
7150,3685
7150,7841
7153,467
7153,9859
7158,2269
7159,310
7162,3511
7162,7167
7165,8339
7165,9581
7176,8022
7177,596
7177,7048
7177,8253
7177,8586
7182,1645
7182,5905
7182,6838
7182,6963
7182,8853
7182,9332
7183,1099
7183,5438
7183,5910
7183,6622
7192,7834
7198,7315
7200,5209
7208,3159
7209,5031
7214,9139
7215,4274
7215,8325
7220,2684
7220,5913
7227,476
7227,579
7227,6458
7230,660
7230,1051
7230,1146
7230,1321
7230,1592
7230,2232
7230,2568
7230,2591
7230,3287
7230,4231
7230,5031
7230,5071
7230,5778
7230,6954
7230,7130
7230,8451
7230,8842
7230,9109
7230,9867
7231,3850
7231,5962
7231,6276
7231,7120
7235,958
7235,5635
7239,9506
7242,6219
7244,6277
7245,1091
7245,4122
7245,4584
7245,6458
7245,6559
7245,7028
7245,8499
7245,8681
7245,9097
7245,9608
7245,9772
7249,2891
7249,4941
7249,4956
7249,8681
7261,530
7261,1907
7268,2008
7268,5450
7268,7245
7275,2217
7282,3297
7282,5577
7282,5795
7282,6935
7284,4882
7284,7614
7284,7910
7285,1035
7290,7674
7291,4666
7295,3069
7301,5736
7301,9092
7317,545
7317,577
7317,596
7317,1666
7317,1889
7317,3920
7317,5311
7317,6420
7317,9678
7317,9701
7320,7800
7324,8711
7327,1180
7331,655
7332,1752
7333,577
7333,1415
7333,2082
7334,1612
7334,1667
7334,4631
7340,1844
7341,7506
7343,2076
7343,2282
7343,7243
7343,8408
7348,1069
7348,2393
7348,2886
7348,5524
7349,1220
7349,3996
7349,4122
7349,6526
7349,6744
7350,1386
7350,8478
7356,4781
7356,7227
7357,1667
7360,1563
7360,8430
7363,8632
7369,166
7369,272
7369,297
7369,785
7369,1358
7369,2757
7369,3233
7369,4428
7369,5905
7369,7624
7369,7743
7370,1965
7370,6793
7381,4503
7381,7910
7384,7550
7384,7913
7384,9236
7384,9945
7388,5982
7390,408
7395,4272
7397,9623
7398,1051
7398,2569
7398,8212
7398,8890
7398,9775
7399,9204
7403,6458
7403,7245
7404,1175
7404,3403
7405,4500
7412,7271
7417,831
7418,3604
7424,2251
7425,2671
7427,5563
7431,318
7446,372
7450,2027
7451,957
7451,5951
7455,7574
7456,2413
7457,8681
7459,2839
7462,1218
7466,1289
7466,8566
7467,2973
7469,7331
7470,9338
7472,1612
7472,8408
7474,5885
7479,1038
7479,1212
7479,1358
7479,5924
7479,6946
7479,9771
7483,1493
7483,6951
7483,8539
7487,2772
7487,5772
7494,1629
7508,1212
7510,456
7510,460
7510,1212
7510,1358
7510,1606
7510,1650
7510,2285
7510,2852
7510,3278
7510,3297
7510,4448
7510,5209
7510,5577
7510,5905
7510,7011
7510,7282
7510,7367
7510,7388
7510,7479
7510,8124
7510,8782
7510,9332
7518,1198
7518,3596
7518,4113
7518,4186
7518,5356
7518,9678
7521,7260
7523,566
7523,2413
7523,5450
7523,6840
7523,7331
7523,7469
7523,8786
7523,8978
7523,9374
7529,1867
7530,9704
7531,5765
7535,4391
7540,3645
7545,9374
7550,8390
7556,380
7556,8392
7559,2413
7563,3087
7566,1841
7566,5031
7568,546
7570,4129
7570,6013
7573,615
7574,1198
7574,1726
7574,2413
7574,6793
7574,6984
7574,8069
7574,8144
7574,8392
7574,9374
7583,2236
7585,299
7585,1391
7585,6147
7585,7863
7589,5305
7592,1329
7592,3454
7594,6996
7598,4773
7598,5928
7601,5998
7606,182
7606,607
7606,4104
7606,4597
7606,5077
7606,6271
7606,6993
7607,265
7612,2232
7612,7331
7612,8862
7612,9517
7613,1382
7618,153
7618,1417
7623,2048
7623,3564
7623,7450
7623,8163
7623,8558
7623,9226
7627,7913
7634,2783
7634,6473
7634,8609
7634,9678
7634,9793
7636,1213
7636,2573
7636,9037
7640,9361
7642,5031
7653,1769
7653,4185
7653,5279
7656,2103
7656,2220
7656,4927
7656,8840
7656,9632
7658,8478
7665,6465
7665,7614
7665,8069
7667,2217
7677,9839
7685,5161
7685,8384
7691,403
7691,5363
7693,6289
7693,7910
7695,2593
7697,4514
7705,3130
7707,84
7707,220
7707,467
7707,495
7707,545
7707,596
7707,755
7707,1040
7707,1042
7707,1666
7707,1889
7707,2638
7707,3202
7707,3672
7707,4316
7707,4882
7707,5284
7707,6649
7707,7284
7707,7614
7707,7665
7707,7856
7707,7910
7707,8050
7707,8430
7707,8454
7707,9116
7707,9282
7707,9368
7707,9833
7707,9857
7707,9989
7710,38
7710,2142
7710,4002
7710,5911
7710,8863
7710,9590
7719,6012
7720,1207
7722,2272
7728,7471
7732,153
7732,1883
7737,1353
7737,2863
7737,3020
7740,8122
7741,3461
7744,2505
7745,6948
7746,853
7746,4021
7746,8408
7746,8512
7749,5008
7753,466
7753,2947
7761,1057
7761,5572
7764,4391
7764,8840
7766,3428
7766,4236
7766,4941
7771,1038
7774,2586
7776,1339
7777,1358
7777,5484
7777,7479
7778,6087
7778,6446
7785,9218
7788,4454
7790,8874
7791,964
7795,8314
7797,3112
7797,5031
7797,6458
7797,8681
7797,9374
7801,7920
7804,7539
7806,460
7806,3181
7806,5634
7809,688
7809,1347
7809,2056
7809,7331
7812,1252
7812,1415
7812,6458
7816,3936
7816,9251
7817,715
7817,7399
7817,9204
7819,451
7819,4929
7819,9213
7826,2628
7826,6011
7826,7700
7827,475
7827,1415
7827,1496
7827,1808
7827,1980
7827,3702
7829,4006
7831,9216
7835,1767
7836,5047
7836,6458
7839,5159
7841,1627
7841,2877
7842,8681
7843,7662
7847,2391
7847,5321
7850,5369
7853,9940
7856,87
7856,220
7856,964
7856,1040
7856,2674
7856,3263
7856,7665
7856,9116
7856,9282
7856,9368
7856,9989
7857,3634
7859,6062
7859,9204
7864,5738
7867,1411
7867,8786
7869,1102
7869,5037
7874,1655
7878,292
7878,831
7878,1667
7878,2413
7878,2441
7878,2623
7878,3238
7878,3255
7878,3517
7878,4026
7878,4514
7878,4773
7878,4941
7878,5311
7878,5539
7878,5924
7878,7457
7878,7849
7878,7884
7878,7928
7878,8170
7878,8341
7878,8681
7878,8743
7878,9257
7878,9299
7878,9791
7879,1208
7879,1345
7879,1405
7879,3669
7879,4119
7879,5677
7879,7740
7879,8122
7879,9489
7881,9328
7882,1832
7882,6199
7884,1667
7892,4726
7899,1197
7899,9413
7902,1666
7905,4423
7905,6032
7908,9074
7909,8324
7910,5185
7910,7614
7912,201
7912,4841
7913,2011
7913,2919
7913,3358
7913,5316
7913,9637
7913,9945
7914,9796
7921,963
7923,9862
7924,1358
7924,9931
7926,8675
7926,8787
7928,380
7928,6726
7934,7245
7940,30
7940,9790
7943,6125
7946,1978
7949,7970
7949,8878
7950,1666
7952,1911
7958,844
7959,1685
7965,877
7970,8878
7974,8632
7982,7161
7995,1804
7995,1922
7995,5129
7997,7457
8000,153
8000,783
8000,1785
8000,7287
8000,9133
8000,9408
8000,9637
8000,9945
8002,1035
8002,7285
8002,8507
8005,4922
8013,2681
8014,2623
8014,3417
8014,8681
8015,239
8015,344
8015,618
8015,1731
8015,1841
8015,2379
8015,2603
8015,3580
8015,7457
8015,8408
8015,9203
8015,9508
8019,2292
8020,180
8032,1214
8032,7657
8032,9521
8033,1471
8033,3648
8033,6269
8035,5363
8035,7691
8036,2716
8038,6946
8045,3030
8046,9945
8047,6562
8049,8388
8049,9009
8050,3202
8050,4882
8050,7284
8050,7614
8050,7910
8050,9857
8051,6938
8052,2413
8055,2431
8056,5814
8062,6604
8073,3589
8074,6572
8080,715
8080,4910
8080,7143
8082,9117
8099,7095
8105,6674
8106,1519
8106,7322
8112,1696
8115,8386
8118,1752
8118,2082
8118,2413
8118,6594
8118,8501
8124,166
8124,2278
8124,4295
8124,4773
8124,5484
8124,5936
8124,6963
8124,8978
8129,6020
8129,8483
8130,1590
8132,2587
8133,1055
8135,4807
8140,4502
8140,5321
8140,8371
8141,9180
8143,7008
8146,9976
8151,153
8151,2413
8151,5484
8151,6391
8152,7636
8152,9660
8159,7653
8159,7859
8159,9204
8159,9730
8162,6420
8162,6459
8163,7450
8168,6919
8169,3226
8169,4514
8170,292
8170,873
8170,1358
8170,2413
8170,3181
8170,3615
8170,4737
8170,4773
8170,5924
8170,6458
8170,6526
8171,2058
8173,8964
8174,168
8175,2045
8177,1353
8177,3264
8177,9060
8179,6155
8179,8076
8198,4839
8208,2921
8209,9574
8212,957
8212,1051
8212,1198
8212,1975
8212,2569
8212,5539
8214,6502
8214,7177
8215,6526
8217,3960
8217,8299
8217,8617
8217,8681
8217,9167
8224,4596
8230,2888
8232,3963
8233,1415
8233,2877
8233,4168
8234,2413
8241,225
8241,6199
8241,7913
8241,8419
8241,8739
8241,9133
8241,9637
8241,9945
8246,3136
8246,6840
8248,2334
8248,2604
8248,4021
8248,7746
8248,9743
8251,153
8251,1841
8251,6307
8251,8681
8251,9678
8252,7393
8253,3223
8253,4932
8253,7048
8253,8478
8256,5031
8256,7143
8258,7768
8259,3939
8260,1171
8261,495
8261,3080
8261,3202
8261,3876
8261,4146
8261,4471
8261,4665
8261,4882
8261,4933
8261,7284
8261,7614
8261,7707
8261,7910
8261,8050
8261,9708
8261,9851
8261,9857
8261,9917
8262,5696
8265,2920
8265,4122
8265,8078
8265,9100
8266,3261
8271,3832
8272,5563
8272,8223
8274,1846
8274,9822
8281,6726
8295,2002
8295,2048
8295,2509
8295,2842
8295,3066
8295,3564
8295,4828
8295,6181
8295,7450
8295,7623
8295,8163
8295,8558
8295,9226
8295,9274
8304,783
8304,1358
8304,3301
8304,3310
8304,4137
8304,4773
8304,5350
8304,5429
8304,5439
8304,6046
8304,8632
8308,957
8308,7901
8311,105
8314,1479
8314,4826
8318,5196
8319,7669
8319,9005
8325,4274
8327,673
8327,1415
8327,1808
8327,1889
8327,3605
8327,3850
8327,3876
8327,5232
8327,6278
8327,7827
8327,8805
8327,9938
8328,1131
8328,1659
8328,3464
8328,4205
8329,9622
8335,1069
8335,1383
8335,4820
8335,7348
8338,6984
8338,7574
8341,2413
8341,3347
8341,4665
8341,7574
8341,8032
8343,1594
8343,6109
8345,96
8345,3786
8351,7331
8352,3585
8357,786
8357,1477
8357,3896
8358,5877
8359,9521
8364,3419
8374,5970
8374,8430
8376,911
8376,6977
8376,7085
8379,596
8379,8430
8384,5161
8388,9009
8392,8880
8393,2877
8395,380
8395,8256
8397,4269
8398,2413
8398,8743
8407,18
8407,9614
8408,1612
8408,2413
8408,2891
8408,5031
8408,6245
8408,8456
8408,9945
8409,4514
8410,2733
8411,940
8413,6534
8417,1436
8417,1841
8417,4941
8417,8251
8417,9203
8420,2357
8420,5533
8421,9562
8422,9521
8423,1585
8426,3352
8430,467
8430,5970
8430,5998
8437,1044
8442,2189
8453,1642
8453,2875
8453,3258
8453,4006
8454,84
8454,596
8454,1666
8454,1789
8454,1889
8454,3520
8454,4967
8454,7614
8454,7665
8455,859
8456,4006
8456,9374
8457,2093
8462,6710
8463,286
8470,5625
8471,7227
8473,7091
8475,3702
8477,4107
8478,6934
8483,1059
8483,1179
8483,6020
8483,7035
8483,7781
8483,9413
8488,2891
8488,5542
8488,8796
8494,1611
8500,2893
8501,1752
8507,1035
8507,7285
8508,9537
8512,964
8512,4253
8513,8792
8520,6357
8521,3986
8521,5876
8521,9940
8522,4841
8522,5936
8524,9772
8526,3935
8531,5045
8531,6109
8535,1846
8535,2034
8535,5769
8535,6276
8535,9426
8535,9489
8536,2220
8540,4193
8542,201
8542,1358
8542,4841
8542,7912
8543,153
8543,429
8543,2037
8543,2076
8543,2413
8543,4193
8543,5577
8543,8622
8543,8989
8546,3382
8548,2363
8548,2783
8548,6781
8548,9498
8549,7570
8551,1667
8551,5031
8553,2950
8557,1813
8558,3564
8558,7450
8558,8163
8558,8760
8558,9226
8566,1154
8566,2163
8566,7135
8566,8555
8570,4283
8571,1350
8573,8668
8574,1358
8575,8408
8582,7044
8583,8747
8584,491
8584,2386
8584,6880
8584,8917
8584,9513
8591,2560
8592,2234
8593,3102
8594,6946
8597,2299
8599,6636
8600,4388
8607,6458
8608,1612
8609,1140
8609,1198
8609,1374
8609,1415
8609,2076
8609,2093
8609,5998
8609,6420
8609,6930
8609,8392
8609,8924
8609,9008
8617,9167
8621,1359
8625,9139
8626,986
8629,2674
8629,3702
8629,9374
8632,3413
8633,2564
8635,8392
8636,6037
8640,5284
8647,3049
8651,4867
8651,5671
8654,3429
8655,4501
8659,5316
8659,9945
8661,141
8670,5543
8670,5903
8674,964
8674,7791
8676,1348
8676,2159
8676,2413
8676,5342
8676,5424
8676,6884
8676,7004
8676,7523
8676,8978
8676,9374
8680,3419
8680,3468
8681,1353
8685,7479
8690,1054
8690,3005
8690,9849
8696,3844
8696,6234
8696,6708
8698,7398
8698,8890
8698,9775
8700,8052
8701,480
8704,1087
8705,2168
8706,2076
8708,2623
8708,5031
8712,1843
8712,5923
8721,3758
8721,5524
8723,1667
8725,87
8725,964
8725,7856
8727,5388
8735,4146
8736,3005
8736,8690
8736,9849
8742,7479
8743,2413
8743,3238
8743,3482
8743,4026
8743,4941
8743,4998
8743,5311
8743,5532
8744,6355
8750,6144
8758,7440
8759,6565
8763,8912
8766,4000
8768,9236
8768,9945
8770,8392
8775,2948
8776,2225
8776,4773
8776,5795
8776,7624
8782,1438
8782,4578
8782,5982
8782,6559
8782,7245
8783,1913
8786,44
8786,370
8786,1154
8786,1411
8786,2413
8786,2585
8786,3935
8786,8408
8786,9374
8786,9475
8786,9772
8786,9945
8787,8675
8788,1293
8788,3574
8789,180
8789,481
8789,2413
8789,4122
8789,9134
8791,1185
8791,2973
8791,7467
8792,1198
8792,1973
8792,2154
8792,4112
8792,4502
8792,6458
8792,8140
8793,1321
8793,5411
8794,4077
8796,286
8796,831
8796,1594
8796,1666
8796,1911
8796,2230
8796,2891
8796,2913
8796,4103
8796,4631
8796,4941
8796,5311
8796,5542
8796,6192
8796,7457
8796,8902
8796,9989
8805,180
8805,755
8805,964
8805,1730
8805,1889
8805,2413
8805,2711
8805,3876
8805,4047
8805,4972
8805,5600
8805,5769
8805,7827
8805,8308
8805,8789
8805,8940
8805,9938
8809,2260
8812,1036
8812,4726
8813,5550
8815,5137
8825,2224
8826,148
8829,3814
8833,3283
8840,1471
8840,2684
8840,3541
8840,3556
8840,3831
8840,7907
8840,8033
8842,50
8842,183
8842,537
8842,1594
8842,3246
8842,3931
8842,3979
8842,4006
8842,4477
8842,4703
8842,4967
8842,5031
8842,5396
8842,5617
8842,7644
8842,8203
8842,9374
8842,9523
8842,9962
8843,3278
8848,9047
8850,2589
8852,3419
8852,5959
8853,6946
8854,6251
8854,6252
8854,6799
8861,470
8861,9989
8862,833
8862,960
8862,1347
8862,2877
8862,2912
8862,3925
8862,4408
8862,4798
8862,7331
8862,7469
8862,7809
8862,7841
8862,8883
8862,8952
8862,9475
8862,9793
8862,9968
8863,1903
8863,4370
8863,6526
8866,2598
8871,2111
8872,438
8880,4093
8883,1347
8883,7331
8883,7809
8883,7841
8887,5350
8890,4307
8890,4311
8890,5033
8890,9775
8890,9981
8892,1612
8895,337
8895,9074
8897,1085
8898,9522
8902,8
8902,831
8902,959
8902,2623
8902,9211
8909,2453
8909,3116
8909,3140
8909,3255
8909,3286
8909,4243
8909,4500
8914,6199
8914,7913
8914,8670
8918,869
8918,3183
8918,4231
8919,297
8921,5770
8927,90
8928,6044
8928,9964
8931,1198
8931,1215
8931,2289
8931,3920
8931,4882
8931,7307
8932,3727
8933,5393
8936,102
8936,1307
8937,2948
8937,8775
8939,8609
8941,977
8941,5461
8942,5302
8954,5698
8955,1832
8955,9408
8957,5899
8960,4804
8966,3800
8967,495
8967,1889
8967,5951
8968,2785
8971,3987
8975,9096
8978,2852
8978,2877
8978,3297
8978,4122
8978,5482
8978,5486
8978,5936
8978,8522
8978,9374
8985,7961
8989,2037
8991,1038
8991,1650
8991,3125
8991,4726
8991,5137
8991,6500
8992,8408
8993,978
8997,1243
8998,2093
8998,2671
8998,5485
8998,6251
9004,7574
9005,7669
9012,3228
9012,3986
9012,4006
9012,5938
9012,8268
9013,5420
9014,481
9014,596
9014,682
9014,1808
9014,4687
9014,7556
9014,9368
9014,9529
9018,7277
9018,9588
9019,5598
9019,6572
9021,2579
9024,6835
9026,908
9026,4680
9028,2105
9031,3850
9031,7231
9043,2852
9050,2509
9050,8558
9050,9274
9057,2652
9059,1722
9059,2952
9066,9602
9067,9143
9071,3598
9071,4423
9071,4726
9071,6156
9071,7643
9074,1803
9074,5998
9074,6974
9076,994
9081,9939
9082,5862
9087,7523
9087,8786
9089,4385
9092,205
9092,3862
9092,5736
9096,9374
9098,807
9098,2441
9098,5484
9100,292
9100,1594
9100,2417
9100,2920
9100,4122
9100,6526
9100,6559
9100,8078
9100,9012
9100,9374
9101,2225
9101,9189
9104,2650
9109,1220
9109,2672
9109,8368
9109,8478
9109,9108
9109,9781
9111,1667
9115,6404
9116,220
9116,1889
9116,7665
9116,9368
9118,4122
9119,7936
9126,2589
9132,8523
9132,9334
9133,681
9133,6565
9133,9199
9133,9945
9134,4122
9140,3941
9146,2853
9152,5444
9153,2168
9153,7556
9153,8392
9154,502
9154,566
9154,1042
9154,2413
9154,3779
9154,3850
9154,6458
9154,7648
9157,7533
9161,6677
9161,9623
9165,1104
9165,3504
9165,4041
9165,6033
9165,6219
9168,8947
9170,4075
9173,3347
9174,5316
9177,5484
9178,236
9178,6541
9178,8901
9181,1666
9186,2058
9189,2225
9191,5141
9193,2413
9193,5772
9193,6196
9196,4364
9199,1293
9199,5543
9200,2877
9200,4313
9200,4440
9200,5905
9200,6308
9203,9
9203,964
9203,984
9203,1521
9203,1612
9203,1666
9203,1911
9203,2334
9203,2413
9203,3495
9203,3548
9203,4412
9203,4610
9203,5031
9203,5861
9203,6445
9203,7574
9203,8203
9203,8408
9203,8543
9203,8700
9203,8723
9203,8897
9209,5031
9209,5484
9211,299
9211,1353
9211,6155
9211,8681
9214,2357
9214,3255
9214,4026
9216,5429
9216,8952
9217,965
9218,7457
9220,1146
9220,2622
9222,291
9222,898
9226,7450
9226,8163
9228,566
9228,4316
9228,6144
9229,2871
9229,4631
9229,7837
9234,1457
9235,2967
9235,3996
9235,5031
9235,6128
9235,6290
9235,7349
9235,9211
9246,326
9250,5073
9251,3936
9257,153
9257,1911
9257,2441
9257,2891
9257,6230
9257,8676
9257,9413
9257,9903
9261,3801
9261,4547
9263,9608
9266,859
9266,2948
9266,3239
9266,4807
9266,8135
9266,8991
9267,3299
9267,4774
9274,2002
9274,2048
9274,2509
9274,2842
9274,3066
9274,3564
9274,6181
9274,7450
9274,7623
9274,8163
9274,8558
9274,9226
9277,7457
9282,220
9282,1040
9282,7665
9282,9116
9282,9368
9282,9989
9287,39
9287,2529
9287,9857
9289,1925
9289,2628
9289,4359
9289,6888
9289,7787
9289,9945
9292,5858
9299,481
9299,1353
9299,5031
9300,5539
9301,655
9301,2622
9301,4549
9305,5899
9306,2025
9306,4274
9306,7499
9314,136
9316,653
9316,1266
9316,2378
9316,2711
9316,3130
9316,4193
9316,4341
9316,4525
9316,4694
9316,6420
9316,6572
9316,8540
9316,9828
9317,8947
9319,2507
9319,2935
9320,205
9320,1311
9320,3347
9320,5161
9320,5736
9320,5927
9320,7139
9320,7685
9320,8384
9321,4500
9324,681
9324,6565
9324,9133
9325,6524
9326,7574
9331,1667
9332,147
9332,166
9332,1212
9332,1358
9332,1606
9332,2123
9332,2877
9332,4773
9332,5209
9332,6963
9332,7574
9332,8853
9333,681
9333,1293
9333,9199
9334,8523
9336,1114
9339,4424
9339,6812
9339,8033
9339,9623
9345,9127
9346,8952
9348,3556
9348,5966
9348,8033
9356,641
9366,4494
9368,7665
9368,8392
9374,9608
9375,3905
9376,5955
9380,2584
9384,3535
9384,7950
9385,1994
9386,4522
9391,7544
9392,8515
9397,6671
9398,9587
9405,2671
9405,4061
9407,4129
9407,7570
9408,5543
9408,5676
9408,8670
9409,221
9409,5696
9409,6840
9409,7570
9409,8093
9410,406
9411,9623
9413,476
9413,904
9413,1188
9413,1197
9413,8681
9416,8392
9417,2631
9419,2740
9426,6458
9428,1115
9428,2113
9428,4971
9428,8430
9431,532
9431,6458
9435,3810
9436,911
9439,84
9439,481
9439,1042
9439,4316
9439,4882
9439,7707
9439,7928
9439,8430
9441,7479
9443,1679
9457,5506
9459,481
9459,4311
9459,4514
9463,3239
9463,4548
9463,8879
9465,1667
9465,1841
9465,2891
9471,3206
9471,6299
9475,2877
9475,4809
9475,6458
9475,6518
9476,9211
9477,8681
9480,6443
9487,615
9487,6805
9489,1208
9489,1405
9489,1846
9489,2034
9489,3931
9489,4753
9489,5677
9489,5769
9489,7740
9489,8122
9489,9374
9490,2218
9491,1642
9491,1846
9491,3702
9491,5458
9491,6276
9491,7231
9493,4773
9493,8776
9497,6658
9503,1566
9509,220
9509,2763
9509,3371
9509,6709
9509,9846
9510,6199
9513,2839
9514,1318
9514,1432
9514,1594
9514,2919
9514,3035
9514,7523
9514,7550
9514,9775
9518,9945
9529,4687
9530,3130
9534,1504
9534,4006
9542,4985
9542,6021
9545,2440
9551,1133
9554,1055
9554,8133
9554,8670
9558,8033
9564,1198
9568,1250
9568,5135
9572,9142
9580,298
9581,864
9581,1891
9581,8339
9586,1039
9588,7277
9598,1382
9598,7613
9599,2684
9599,4424
9599,4783
9599,6077
9599,8033
9599,8840
9603,2031
9603,5131
9603,8632
9605,155
9605,5041
9605,8948
9608,8681
9612,2877
9613,2877
9614,18
9614,1038
9614,4726
9621,9822
9623,2339
9623,6812
9623,8033
9629,234
9629,2161
9629,5220
9629,9216
9632,4424
9632,7757
9632,8840
9637,4012
9637,5543
9637,5903
9637,8670
9637,9133
9637,9408
9637,9945
9644,5104
9644,9301
9645,8068
9650,8393
9652,8
9652,2623
9652,4941
9652,8902
9658,3063
9658,3088
9658,4193
9658,4337
9658,5750
9659,5924
9659,6946
9660,5066
9660,7636
9661,7046
9665,6526
9667,2586
9667,9446
9668,5803
9668,7326
9673,949
9674,796
9678,153
9678,182
9678,607
9678,831
9678,925
9678,1666
9678,1819
9678,4104
9678,4597
9678,5077
9678,6271
9678,6993
9678,7606
9678,8681
9678,9793
9678,9913
9682,8478
9685,9880
9686,6456
9687,4500
9687,9124
9690,3046
9693,1666
9694,3574
9694,5543
9701,153
9701,577
9701,596
9701,1666
9701,6420
9701,8392
9703,8681
9703,9989
9707,481
9707,1612
9708,203
9708,495
9708,1889
9708,3202
9708,4882
9708,5951
9708,7284
9708,7614
9708,7707
9708,7910
9708,8050
9708,8967
9708,9857
9711,4012
9711,8670
9711,9637
9716,667
9716,755
9716,9809
9717,3413
9720,4391
9720,7764
9721,2568
9726,2002
9726,2048
9726,2509
9726,2842
9726,3059
9726,3066
9726,3564
9726,6181
9726,7450
9726,7623
9726,8163
9726,8295
9726,8558
9726,9226
9726,9274
9726,9886
9732,5795
9736,326
9736,9246
9737,1765
9743,4021
9743,7746
9744,1740
9753,4698
9759,1594
9772,1091
9772,2604
9772,9374
9775,2076
9775,2579
9775,3533
9775,5033
9775,7169
9780,3063
9781,7002
9783,4126
9785,3945
9788,831
9788,2623
9788,2863
9788,4026
9788,4103
9788,4514
9788,7457
9788,8681
9788,9850
9791,831
9791,1667
9792,2093
9793,5031
9793,5429
9793,5532
9793,6793
9794,8978
9798,5128
9800,5034
9800,7694
9804,1436
9807,3447
9809,1198
9809,2076
9809,3533
9809,4461
9809,7730
9810,6565
9811,6639
9818,7955
9820,1091
9822,646
9822,4124
9822,4370
9828,1612
9828,1735
9828,1835
9828,4225
9828,4538
9828,4694
9828,7036
9828,7119
9828,7957
9828,9109
9833,467
9833,755
9833,5209
9833,8430
9842,1051
9842,6147
9843,5094
9843,6822
9843,8512
9844,1540
9844,2887
9846,8478
9852,1415
9853,9238
9856,306
9857,4498
9857,4882
9857,7284
9857,7614
9857,7910
9857,8681
9859,183
9859,319
9859,467
9859,2671
9859,2947
9859,5691
9859,7574
9859,8392
9859,9374
9862,658
9862,1207
9862,1333
9862,2279
9862,3216
9862,7720
9863,3067
9867,1051
9867,1803
9867,6214
9867,7321
9867,9368
9867,9964
9873,9608
9875,5765
9879,3695
9880,911
9880,5008
9880,6096
9880,7749
9891,9457
9895,1011
9897,5079
9899,6793
9900,4882
9901,1795
9901,4681
9901,5387
9901,6930
9903,1911
9903,2441
9903,2891
9903,6230
9910,8140
9913,182
9913,607
9913,4104
9913,4597
9913,5077
9913,6271
9913,6993
9913,7606
9917,1412
9917,1800
9917,4933
9917,7601
9917,7690
9917,9851
9920,7184
9927,2413
9930,6587
9930,6794
9931,1358
9936,3907
9938,394
9938,925
9938,1889
9940,1500
9940,3735
9940,3986
9940,5606
9940,5770
9940,5795
9940,5938
9940,6116
9940,9096
9940,9374
9944,7380
9945,1091
9945,2413
9945,2877
9945,4011
9945,7550
9945,7750
9945,9374
9959,7407
9964,2413
9964,4039
9964,8104
9965,5642
9968,2873
9971,182
9971,278
9971,607
9971,792
9971,874
9971,1404
9971,4104
9971,4597
9971,5077
9971,6192
9971,6271
9971,6993
9971,7606
9971,9678
9971,9913
9984,4295
9985,2852
9986,4421
9986,9682
9987,2092
9987,6222
9989,220
9989,468
9989,470
9989,912
9989,964
9989,1667
9989,1911
9989,2076
9989,3116
9989,4631
9989,5031
9989,5539
