node,deg
37995,0
37996,1
37997,0
37998,4
37999,1
38000,3
38001,0
38002,1
38003,0
38004,0
38005,5
38006,0
38007,0
38008,2
38009,1
38010,0
38011,0
38012,1
38013,0
38014,2
38015,1
38016,0
38017,1
38018,3
38019,1
38020,0
38021,1
38022,4
38023,0
38024,3
38025,3
38026,5
38027,1
38028,0
38029,1
38030,0
38031,1
38032,0
38033,2
38034,2
38035,3
38036,1
38037,2
38038,4
38039,1
38040,0
38041,1
38042,1
38043,3
38044,2
38045,1
38046,0
38047,5
38048,0
38049,1
38050,1
38051,5
38052,3
38053,4
38054,0
38055,1
38056,1
38057,6
38058,7
38059,2
38060,5
38061,2
38062,1
38063,4
38064,6
38065,1
38066,3
38067,0
38068,4
38069,8
38070,2
38071,0
38072,0
38073,0
38074,0
38075,5
38076,3
38077,0
38078,0
38079,8
38080,1
38081,3
38082,0
38083,0
38084,1
38085,0
38086,0
38087,0
38088,1
38089,0
38090,1
38091,6
38092,14
38093,5
38094,2
38095,3
38096,2
38097,5
38098,2
38099,2
38100,6
38101,0
38102,2
38103,1
38104,1
38105,2
38106,5
38107,0
38108,2
38109,0
38110,5
38111,2
38112,3
38113,2
38114,1
38115,1
38116,0
38117,4
38118,2
38119,2
38120,0
38121,1
38122,1
38123,3
38124,7
38125,1
38126,5
38127,3
38128,10
38129,0
38130,0
38131,2
38132,1
38133,1
38134,9
38135,49
38136,4
38137,2
38138,3
38139,4
38140,0
38141,3
38142,2
38143,2
38144,1
38145,0
38146,3
38147,1
38148,0
38149,0
38150,2
38151,1
38152,0
38153,0
38154,3
38155,0
38156,4
38157,0
38158,2
38159,0
38160,0
38161,1
38162,2
38163,1
38164,1
38165,2
38166,0
38167,0
38168,1
38169,4
38170,3
38171,2
38172,5
38173,0
38174,7
38175,3
38176,3
38177,17
38178,0
38179,4
38180,1
38181,0
38182,2
38183,0
38184,2
38185,1
38186,2
38187,0
38188,2
38189,1
38190,0
38191,1
38192,0
38193,5
38194,5
38195,0
38196,0
38197,5
38198,15
38199,3
38200,3
38201,0
38202,1
38203,1
38204,0
38205,1
38206,2
38207,3
38208,3
38209,4
38210,1
38211,0
38212,1
38213,1
38214,8
38215,0
38216,1
38217,5
38218,0
38219,10
38220,0
38221,4
38222,5
38223,1
38224,6
38225,3
38226,1
38227,3
38228,1
38229,10
38230,7
38231,2
38232,0
38233,0
38234,0
38235,12
38236,2
38237,12
38238,2
38239,0
38240,0
38241,1
38242,0
38243,2
38244,0
38245,1
38246,0
38247,1
38248,2
38249,1
38250,3
38251,1
38252,4
38253,1
38254,1
38255,1
38256,2
38257,1
38258,3
38259,0
38260,5
38261,1
38262,0
38263,1
38264,9
38265,6
38266,1
38267,1
38268,0
38269,2
38270,1
38271,0
38272,0
38273,0
38274,4
38275,2
38276,1
38277,3
38278,2
38279,12
38280,1
38281,4
38282,6
38283,0
38284,1
38285,1
38286,1
38287,1
38288,3
38289,1
38290,4
38291,1
38292,1
38293,3
38294,10
38295,1
38296,3
38297,0
38298,1
38299,8
38300,2
38301,0
38302,12
38303,0
38304,2
38305,0
38306,0
38307,0
38308,6
38309,2
38310,9
38311,0
38312,1
38313,1
38314,0
38315,0
38316,0
38317,0
38318,1
38319,0
38320,4
38321,1
38322,1
38323,7
38324,3
38325,8
38326,2
38327,7
38328,2
38329,1
38330,3
38331,1
38332,2
38333,0
38334,2
38335,0
38336,3
38337,0
38338,0
38339,2
38340,3
38341,3
38342,2
38343,5
38344,3
38345,4
38346,4
38347,24
38348,0
38349,0
38350,0
38351,0
38352,4
38353,11
38354,5
38355,2
38356,3
38357,2
38358,2
38359,9
38360,6
38361,2
38362,0
38363,0
38364,4
38365,0
38366,2
38367,0
38368,0
38369,0
38370,1
38371,2
38372,6
38373,3
38374,0
38375,5
38376,0
38377,1
38378,1
38379,0
38380,2
38381,3
38382,1
38383,0
38384,2
38385,3
38386,2
38387,1
38388,1
38389,0
38390,7
38391,2
38392,2
38393,11
38394,1
38395,1
38396,3
38397,2
38398,1
38399,1
38400,4
38401,0
38402,0
38403,1
38404,0
38405,1
38406,0
38407,1
38408,1
38409,0
38410,18
38411,5
38412,3
38413,2
38414,1
38415,8
38416,1
38417,13
38418,0
38419,1
38420,4
38421,4
38422,2
38423,1
38424,5
38425,2
38426,1
38427,0
38428,1
38429,0
38430,3
38431,2
38432,1
38433,2
38434,0
38435,3
38436,4
38437,14
38438,4
38439,4
38440,3
38441,3
38442,7
38443,1
38444,2
38445,4
38446,3
38447,1
38448,1
38449,5
38450,0
38451,3
38452,1
38453,1
38454,2
38455,4
38456,1
38457,7
38458,1
38459,0
38460,1
38461,6
38462,0
38463,1
38464,1
38465,0
38466,1
38467,0
38468,3
38469,8
38470,1
38471,0
38472,0
38473,1
38474,8
38475,1
38476,3
38477,2
38478,7
38479,4
38480,3
38481,0
38482,0
38483,0
38484,2
38485,0
38486,0
38487,5
38488,0
38489,0
38490,25
38491,12
38492,2
38493,2
38494,2
38495,0
38496,16
38497,0
38498,2
38499,1
38500,2
38501,2
38502,0
38503,0
38504,0
38505,1
38506,1
38507,0
38508,3
38509,0
38510,1
38511,6
38512,2
38513,4
38514,0
38515,3
38516,3
38517,8
38518,3
38519,2
38520,0
38521,4
38522,2
38523,4
38524,3
38525,0
38526,0
38527,1
38528,0
38529,0
38530,7
38531,3
38532,1
38533,0
38534,2
38535,2
38536,0
38537,4
38538,5
38539,4
38540,6
38541,1
38542,3
38543,0
38544,5
38545,2
38546,1
38547,1
38548,0
38549,1
38550,4
38551,1
38552,0
38553,0
38554,3
38555,1
38556,1
38557,2
38558,1
38559,0
38560,0
38561,1
38562,1
38563,11
38564,2
38565,1
38566,1
38567,8
38568,2
38569,0
38570,0
38571,6
38572,0
38573,0
38574,0
38575,1
38576,2
38577,5
38578,11
38579,0
38580,0
38581,0
38582,1
38583,6
38584,0
38585,2
38586,0
38587,3
38588,0
38589,0
38590,1
38591,20
38592,4
38593,2
38594,3
38595,0
38596,4
38597,4
38598,1
38599,3
38600,2
38601,0
38602,0
38603,0
38604,8
38605,0
38606,1
38607,0
38608,4
38609,1
38610,2
38611,0
38612,2
38613,11
38614,1
38615,2
38616,1
38617,2
38618,0
38619,0
38620,2
38621,2
38622,0
38623,0
38624,0
38625,7
38626,2
38627,4
38628,1
38629,12
38630,0
38631,1
38632,2
38633,4
38634,0
38635,3
38636,0
38637,4
38638,0
38639,0
38640,4
38641,3
38642,0
38643,13
38644,12
38645,1
38646,3
38647,1
38648,1
38649,0
38650,1
38651,3
38652,4
38653,25
38654,6
38655,2
38656,0
38657,1
38658,0
38659,0
38660,1
38661,0
38662,1
38663,10
38664,13
38665,2
38666,1
38667,0
38668,1
38669,2
38670,0
38671,6
38672,5
38673,5
38674,0
38675,1
38676,0
38677,2
38678,2
38679,1
38680,6
38681,0
38682,3
38683,0
38684,0
38685,1
38686,0
38687,3
38688,3
38689,1
38690,0
38691,2
38692,1
38693,0
38694,0
38695,14
38696,0
38697,2
38698,1
38699,1
38700,0
38701,4
38702,7
38703,1
38704,1
38705,2
38706,0
38707,1
38708,2
38709,1
38710,3
38711,1
38712,0
38713,3
38714,7
38715,0
38716,1
38717,0
38718,0
38719,1
38720,2
38721,1
38722,2
38723,1
38724,0
38725,0
38726,2
38727,0
38728,1
38729,8
38730,3
38731,0
38732,0
38733,1
38734,1
38735,2
38736,0
38737,8
38738,5
38739,1
38740,0
38741,4
38742,1
38743,0
38744,1
38745,0
38746,0
38747,1
38748,4
38749,0
38750,2
38751,4
38752,0
38753,0
38754,8
38755,6
38756,0
38757,2
38758,0
38759,2
38760,11
38761,1
38762,1
38763,5
38764,0
38765,1
38766,2
38767,0
38768,0
38769,10
38770,6
38771,0
38772,0
38773,5
38774,1
38775,1
38776,8
38777,0
38778,0
38779,24
38780,1
38781,0
38782,1
38783,1
38784,0
38785,2
38786,2
38787,3
38788,1
38789,0
38790,3
38791,4
38792,3
38793,0
38794,0
38795,4
38796,1
38797,1
38798,3
38799,6
38800,0
38801,2
38802,3
38803,0
38804,0
38805,18
38806,0
38807,0
38808,2
38809,3
38810,0
38811,3
38812,1
38813,0
38814,1
38815,2
38816,5
38817,3
38818,1
38819,0
38820,2
38821,2
38822,2
38823,0
38824,1
38825,2
38826,0
38827,2
38828,7
38829,0
38830,2
38831,2
38832,0
38833,5
38834,1
38835,0
38836,1
38837,1
38838,0
38839,4
38840,0
38841,4
38842,0
38843,0
38844,1
38845,0
38846,3
38847,1
38848,0
38849,1
38850,1
38851,1
38852,8
38853,0
38854,1
38855,2
38856,3
38857,3
38858,16
38859,0
38860,3
38861,0
38862,0
38863,0
38864,0
38865,2
38866,0
38867,0
38868,0
38869,0
38870,6
38871,2
38872,0
38873,5
38874,1
38875,7
38876,0
38877,4
38878,1
38879,5
38880,4
38881,2
38882,1
38883,0
38884,0
38885,3
38886,3
38887,4
38888,5
38889,4
38890,2
38891,0
38892,1
38893,5
38894,1
38895,0
38896,0
38897,3
38898,9
38899,1
38900,1
38901,0
38902,0
38903,0
38904,1
38905,3
38906,0
38907,1
38908,5
38909,0
38910,9
38911,0
38912,13
38913,0
38914,1
38915,2
38916,1
38917,2
38918,1
38919,0
38920,2
38921,0
38922,0
38923,1
38924,1
38925,7
38926,3
38927,1
38928,0
38929,0
38930,2
38931,0
38932,1
38933,2
38934,1
38935,2
38936,1
38937,2
38938,0
38939,2
38940,5
38941,3
38942,1
38943,0
38944,1
38945,0
38946,2
38947,0
38948,2
38949,1
38950,1
38951,0
38952,2
38953,0
38954,1
38955,3
38956,2
38957,2
38958,2
38959,0
38960,21
38961,0
38962,1
38963,1
38964,11
38965,2
38966,2
38967,0
38968,3
38969,0
38970,3
38971,4
38972,5
38973,8
38974,0
38975,5
38976,4
38977,1
38978,1
38979,7
38980,2
38981,1
38982,2
38983,1
38984,0
38985,0
38986,7
38987,0
38988,3
38989,1
38990,6
38991,0
38992,1
38993,0
38994,1
38995,0
38996,1
38997,0
38998,0
38999,3
39000,4
39001,4
39002,0
39003,1
39004,11
39005,2
39006,0
39007,2
39008,0
39009,2
39010,3
39011,1
39012,7
39013,2
39014,1
39015,1
39016,4
39017,0
39018,3
39019,2
39020,0
39021,7
39022,0
39023,0
39024,0
39025,0
39026,11
39027,0
39028,0
39029,2
39030,10
39031,7
39032,7
39033,1
39034,1
39035,1
39036,3
39037,1
39038,1
39039,12
39040,2
39041,2
39042,3
39043,4
39044,2
39045,6
39046,3
39047,1
39048,0
39049,4
39050,4
39051,1
39052,0
39053,6
39054,11
39055,1
39056,1
39057,21
39058,0
39059,9
39060,3
39061,3
39062,12
39063,0
39064,3
39065,1
39066,0
39067,3
39068,5
39069,0
39070,4
39071,0
39072,1
39073,1
39074,1
39075,2
39076,8
39077,0
39078,7
39079,2
39080,2
39081,2
39082,2
39083,5
39084,4
39085,8
39086,34
39087,4
39088,1
39089,0
39090,3
39091,2
39092,2
39093,0
39094,1
39095,1
39096,0
39097,0
39098,33
39099,4
39100,1
39101,2
39102,5
39103,1
39104,10
39105,0
39106,0
39107,9
39108,2
39109,1
39110,1
39111,2
39112,0
39113,2
39114,1
39115,1
39116,0
39117,2
39118,0
39119,0
39120,2
39121,1
39122,5
39123,1
39124,2
39125,3
39126,1
39127,0
39128,0
39129,1
39130,0
39131,31
39132,5
39133,3
39134,2
39135,0
39136,7
39137,0
39138,1
39139,1
39140,0
39141,0
39142,5
39143,2
39144,7
39145,2
39146,2
39147,2
39148,5
39149,2
39150,9
39151,0
39152,0
39153,1
39154,0
39155,1
39156,0
39157,0
39158,0
39159,0
39160,3
39161,0
39162,0
39163,10
39164,5
39165,1
39166,0
39167,2
39168,1
39169,0
39170,0
39171,0
39172,0
39173,7
39174,0
39175,4
39176,0
39177,1
39178,7
39179,2
39180,1
39181,2
39182,0
39183,0
39184,4
39185,19
39186,1
39187,5
39188,2
39189,5
39190,0
39191,0
39192,1
39193,4
39194,0
39195,0
39196,1
39197,1
39198,0
39199,1
39200,0
39201,1
39202,2
39203,0
39204,2
39205,10
39206,0
39207,1
39208,4
39209,0
39210,9
39211,3
39212,6
39213,0
39214,3
39215,0
39216,5
39217,8
39218,27
39219,1
39220,2
39221,1
39222,0
39223,6
39224,1
39225,0
39226,0
39227,2
39228,1
39229,0
39230,1
39231,10
39232,1
39233,1
39234,0
39235,4
39236,1
39237,1
39238,1
39239,0
39240,1
39241,2
39242,1
39243,5
39244,1
39245,2
39246,0
39247,4
39248,5
39249,13
39250,9
39251,1
39252,10
39253,3
39254,0
39255,2
39256,2
39257,4
39258,2
39259,4
39260,0
39261,1
39262,0
39263,5
39264,0
39265,1
39266,2
39267,2
39268,3
39269,1
39270,0
39271,2
39272,1
39273,0
39274,0
39275,0
39276,0
39277,0
39278,2
39279,5
39280,4
39281,3
39282,0
39283,2
39284,1
39285,2
39286,0
39287,3
39288,4
39289,24
39290,3
39291,0
39292,2
39293,3
39294,2
39295,9
39296,1
39297,3
39298,18
39299,8
39300,4
39301,3
39302,0
39303,0
39304,1
39305,6
39306,7
39307,18
39308,4
39309,3
39310,1
39311,0
39312,1
39313,3
39314,0
39315,0
39316,1
39317,1
39318,1
39319,5
39320,9
39321,0
39322,0
39323,0
39324,8
39325,2
39326,0
39327,3
39328,1
39329,1
39330,2
39331,0
39332,2
39333,0
39334,1
39335,0
39336,1
39337,0
39338,4
39339,7
39340,3
39341,1
39342,2
39343,1
39344,0
39345,0
39346,0
39347,8
39348,1
39349,0
39350,0
39351,2
39352,1
39353,0
39354,2
39355,0
39356,2
39357,5
39358,3
39359,3
39360,2
39361,1
39362,10
39363,0
39364,1
39365,0
39366,3
39367,1
39368,0
39369,0
39370,5
39371,0
39372,0
39373,2
39374,1
39375,0
39376,1
39377,4
39378,3
39379,1
39380,4
39381,0
39382,1
39383,5
39384,5
39385,2
39386,1
39387,20
39388,4
39389,1
39390,3
39391,1
39392,1
39393,1
39394,4
39395,4
39396,4
39397,2
39398,1
39399,3
39400,1
39401,50
39402,1
39403,1
39404,3
39405,4
39406,0
39407,1
39408,1
39409,8
39410,2
39411,1
39412,1
39413,6
39414,3
39415,6
39416,2
39417,1
39418,0
39419,3
39420,4
39421,1
39422,3
39423,0
39424,2
39425,2
39426,0
39427,1
39428,0
39429,6
39430,0
39431,6
39432,1
39433,4
39434,0
39435,2
39436,3
39437,0
39438,2
39439,2
39440,0
39441,3
39442,0
39443,0
39444,0
39445,1
39446,20
39447,4
39448,0
39449,4
39450,14
39451,0
39452,0
39453,1
39454,4
39455,1
39456,11
39457,11
39458,0
39459,11
39460,1
39461,6
39462,1
39463,0
39464,3
39465,7
39466,8
39467,0
39468,0
39469,0
39470,3
39471,4
39472,2
39473,5
39474,2
39475,1
39476,0
39477,1
39478,0
39479,0
39480,0
39481,0
39482,0
39483,4
39484,3
39485,1
39486,0
39487,5
39488,0
39489,4
39490,1
39491,3
39492,0
39493,3
39494,0
39495,20
39496,0
39497,3
39498,3
39499,1
39500,1
39501,5
39502,4
39503,1
39504,0
39505,4
39506,0
39507,2
39508,1
39509,2
39510,1
39511,0
39512,4
39513,0
39514,0
39515,0
39516,2
39517,0
39518,0
39519,6
39520,5
39521,6
39522,12
39523,1
39524,0
39525,0
39526,0
39527,0
39528,1
39529,0
39530,2
39531,0
39532,1
39533,7
39534,11
39535,1
39536,5
39537,2
39538,3
39539,16
39540,0
39541,1
39542,4
39543,0
39544,2
39545,0
39546,0
39547,1
39548,0
39549,3
39550,0
39551,6
39552,1
39553,0
39554,0
39555,0
39556,1
39557,7
39558,5
39559,1
39560,0
39561,0
39562,3
39563,2
39564,1
39565,6
39566,0
39567,0
39568,0
39569,1
39570,1
39571,7
39572,1
39573,3
39574,0
39575,0
39576,0
39577,0
39578,3
39579,2
39580,1
39581,4
39582,0
39583,0
39584,3
39585,0
39586,11
39587,1
39588,1
39589,4
39590,0
39591,0
39592,1
39593,4
39594,5
39595,0
39596,1
39597,3
39598,2
39599,0
39600,1
39601,0
39602,1
39603,2
39604,3
39605,3
39606,0
39607,29
39608,1
39609,0
39610,4
39611,3
39612,0
39613,1
39614,4
39615,23
39616,0
39617,2
39618,6
39619,1
39620,5
39621,2
39622,1
39623,3
39624,1
39625,2
39626,1
39627,7
39628,0
39629,2
39630,2
39631,0
39632,0
39633,5
39634,1
39635,0
39636,0
39637,2
39638,1
39639,0
39640,0
39641,4
39642,0
39643,4
39644,2
39645,1
39646,0
39647,1
39648,1
39649,0
39650,4
39651,5
39652,0
39653,2
39654,1
39655,1
39656,2
39657,0
39658,6
39659,0
39660,3
39661,3
39662,0
39663,0
39664,10
39665,1
39666,0
39667,1
39668,0
39669,1
39670,9
39671,3
39672,6
39673,2
39674,1
39675,1
39676,1
39677,2
39678,1
39679,0
39680,1
39681,0
39682,1
39683,1
39684,5
39685,7
39686,1
39687,0
39688,1
39689,2
39690,0
39691,1
39692,3
39693,3
39694,7
39695,0
39696,0
39697,7
39698,1
39699,1
39700,3
39701,2
39702,2
39703,0
39704,0
39705,2
39706,3
39707,1
39708,5
39709,0
39710,3
39711,4
39712,1
39713,4
39714,3
39715,0
39716,1
39717,0
39718,9
39719,1
39720,2
39721,0
39722,3
39723,21
39724,0
39725,4
39726,0
39727,13
39728,4
39729,2
39730,0
39731,2
39732,4
39733,0
39734,2
39735,2
39736,0
39737,6
39738,3
39739,19
39740,6
39741,0
39742,3
39743,16
39744,0
39745,4
39746,1
39747,1
39748,8
39749,0
39750,5
39751,6
39752,0
39753,1
39754,1
39755,1
39756,0
39757,4
39758,3
39759,8
39760,8
39761,6
39762,0
39763,0
39764,0
39765,0
39766,1
39767,4
39768,1
39769,2
39770,1
39771,1
39772,0
39773,9
39774,1
39775,2
39776,0
39777,1
39778,0
39779,0
39780,0
39781,0
39782,1
39783,0
39784,0
39785,5
39786,3
39787,1
39788,1
39789,3
39790,1
39791,10
39792,0
39793,3
39794,1
39795,1
39796,0
39797,2
39798,2
39799,1
39800,5
39801,1
39802,3
39803,0
39804,6
39805,1
39806,0
39807,4
39808,9
39809,2
39810,3
39811,0
39812,2
39813,1
39814,0
39815,11
39816,1
39817,4
39818,1
39819,4
39820,0
39821,2
39822,1
39823,4
39824,9
39825,1
39826,3
39827,1
39828,12
39829,3
39830,1
39831,0
39832,0
39833,4
39834,2
39835,0
39836,1
39837,4
39838,1
39839,4
39840,2
39841,2
39842,4
39843,8
39844,1
39845,15
39846,11
39847,2
39848,3
39849,4
39850,1
39851,1
39852,0
39853,2
39854,3
39855,2
39856,0
39857,1
39858,0
39859,2
39860,3
39861,0
39862,3
39863,1
39864,1
39865,1
39866,2
39867,0
39868,2
39869,0
39870,3
39871,2
39872,1
39873,0
39874,0
39875,0
39876,3
39877,9
39878,0
39879,44
39880,0
39881,7
39882,7
39883,3
39884,1
39885,2
39886,4
39887,1
39888,1
39889,0
39890,0
39891,0
39892,0
39893,4
39894,4
39895,2
39896,0
39897,2
39898,4
39899,7
39900,0
39901,6
39902,9
39903,0
39904,1
39905,2
39906,0
39907,0
39908,0
39909,2
39910,6
39911,1
39912,1
39913,2
39914,1
39915,0
39916,0
39917,11
39918,1
39919,2
39920,0
39921,0
39922,4
39923,1
39924,0
39925,3
39926,1
39927,1
39928,1
39929,5
39930,3
39931,19
39932,5
39933,0
39934,0
39935,1
39936,1
39937,1
39938,1
39939,7
39940,1
39941,2
39942,3
39943,0
39944,5
39945,4
39946,5
39947,0
39948,0
39949,2
39950,8
39951,2
39952,3
39953,1
39954,2
39955,2
39956,7
39957,0
39958,1
39959,0
39960,1
39961,8
39962,0
39963,2
39964,0
39965,3
39966,2
39967,1
39968,2
39969,5
39970,1
39971,2
39972,1
39973,1
39974,0
39975,0
39976,0
39977,0
39978,8
39979,3
39980,1
39981,6
39982,5
39983,3
39984,26
39985,0
39986,1
39987,1
39988,0
39989,1
39990,0
39991,0
39992,14
39993,1
39994,7
39995,1
39996,1
39997,12
39998,2
39999,4
40000,9
40001,3
40002,1
40003,0
40004,0
40005,1
40006,0
40007,2
40008,1
40009,2
40010,0
40011,2
40012,7
40013,2
40014,1
40015,3
40016,0
40017,0
40018,0
40019,3
40020,2
40021,1
40022,13
40023,0
40024,1
40025,3
40026,1
40027,0
40028,1
40029,5
40030,3
40031,0
40032,0
40033,2
40034,1
40035,0
40036,12
40037,2
40038,6
40039,0
40040,0
40041,0
40042,1
40043,0
40044,1
40045,0
40046,2
40047,3
40048,1
40049,5
40050,1
40051,2
40052,15
40053,0
40054,5
40055,1
40056,0
40057,5
40058,1
40059,1
40060,0
40061,3
40062,2
40063,1
40064,1
40065,2
40066,2
40067,2
40068,6
40069,0
40070,2
40071,2
40072,0
40073,2
40074,9
40075,3
40076,2
40077,4
40078,2
40079,1
40080,0
40081,1
40082,4
40083,0
40084,12
40085,7
40086,3
40087,2
40088,0
40089,2
40090,5
40091,4
40092,2
40093,9
40094,1
40095,0
40096,3
40097,2
40098,4
40099,0
40100,0
40101,2
40102,14
40103,1
40104,0
40105,1
40106,0
40107,1
40108,1
40109,2
40110,0
40111,0
40112,1
40113,1
40114,3
40115,0
40116,0
40117,0
40118,1
40119,0
40120,1
40121,0
40122,23
40123,3
40124,1
40125,2
40126,0
40127,0
40128,0
40129,7
40130,0
40131,3
40132,4
40133,1
40134,0
40135,0
40136,3
40137,3
40138,0
40139,7
40140,3
40141,0
40142,1
40143,1
40144,2
40145,1
40146,0
40147,0
40148,12
40149,7
40150,0
40151,0
40152,1
40153,1
40154,2
40155,0
40156,1
40157,0
40158,9
40159,2
40160,1
40161,2
40162,0
40163,14
40164,1
40165,0
40166,0
40167,0
40168,0
40169,0
40170,8
40171,0
40172,1
40173,0
40174,0
40175,4
40176,0
40177,1
40178,2
40179,2
40180,5
40181,0
40182,2
40183,3
40184,1
40185,1
40186,5
40187,0
40188,1
40189,16
40190,0
40191,1
40192,7
40193,1
40194,0
40195,6
40196,2
40197,1
40198,5
40199,0
40200,1
40201,2
40202,6
40203,0
40204,3
40205,1
40206,2
40207,2
40208,2
40209,1
40210,5
40211,3
40212,7
40213,4
40214,0
40215,1
40216,2
40217,2
40218,0
40219,0
40220,4
40221,0
40222,0
40223,2
40224,2
40225,0
40226,2
40227,2
40228,0
40229,0
40230,2
40231,1
40232,0
40233,0
40234,1
40235,0
40236,0
40237,1
40238,3
40239,8
40240,2
40241,15
40242,2
40243,4
40244,0
40245,1
40246,2
40247,3
40248,0
40249,2
40250,23
40251,0
40252,0
40253,0
40254,0
40255,2
40256,0
40257,7
40258,10
40259,0
40260,1
40261,2
40262,2
40263,0
40264,1
40265,0
40266,3
40267,1
40268,7
40269,0
40270,0
40271,0
40272,2
40273,3
40274,1
40275,0
40276,4
40277,0
40278,2
40279,3
40280,1
40281,3
40282,1
40283,0
40284,0
40285,2
40286,0
40287,0
40288,6
40289,0
40290,0
40291,14
40292,3
40293,6
40294,1
40295,6
40296,1
40297,3
40298,6
40299,5
40300,2
40301,2
40302,5
40303,4
40304,1
40305,3
40306,1
40307,2
40308,1
40309,1
40310,5
40311,0
40312,2
40313,0
40314,2
40315,6
40316,0
40317,1
40318,0
40319,0
40320,2
40321,1
40322,0
40323,6
40324,2
40325,11
40326,0
40327,1
40328,1
40329,0
40330,1
40331,0
40332,3
40333,0
40334,13
40335,1
40336,0
40337,6
40338,1
40339,12
40340,1
40341,0
40342,2
40343,1
40344,1
40345,0
40346,4
40347,1
40348,1
40349,1
40350,9
40351,0
40352,0
40353,0
40354,0
40355,26
40356,2
40357,1
40358,1
40359,1
40360,0
40361,2
40362,1
40363,0
40364,1
40365,4
40366,0
40367,0
40368,1
40369,4
40370,2
40371,2
40372,0
40373,0
40374,0
40375,2
40376,3
40377,1
40378,2
40379,0
40380,0
40381,0
40382,2
40383,3
40384,2
40385,11
40386,0
40387,0
40388,1
40389,0
40390,0
40391,5
40392,3
40393,3
40394,1
40395,0
40396,0
40397,1
40398,5
40399,3
40400,1
40401,0
40402,0
40403,1
40404,9
40405,0
40406,0
40407,2
40408,2
40409,1
40410,1
40411,1
40412,0
40413,2
40414,2
40415,22
40416,0
40417,3
40418,1
40419,0
40420,3
40421,2
40422,1
40423,4
40424,0
40425,0
40426,3
40427,1
40428,3
40429,0
40430,0
40431,5
40432,0
40433,1
40434,0
40435,0
40436,0
40437,22
40438,6
40439,0
40440,0
40441,2
40442,0
40443,0
40444,1
40445,0
40446,9
40447,1
40448,0
40449,11
40450,2
40451,1
40452,1
40453,0
40454,1
40455,2
40456,5
40457,0
40458,1
40459,0
40460,2
40461,3
40462,5
40463,1
40464,1
40465,0
40466,1
40467,1
40468,8
40469,1
40470,2
40471,8
40472,0
40473,2
40474,2
40475,0
40476,3
40477,11
40478,7
40479,1
40480,0
40481,0
40482,0
40483,4
40484,1
40485,2
40486,0
40487,1
40488,5
40489,4
40490,0
40491,1
40492,2
40493,3
40494,1
40495,0
40496,3
40497,0
40498,4
40499,1
40500,1
40501,1
40502,1
40503,2
40504,2
40505,4
40506,0
40507,0
40508,1
40509,0
40510,2
40511,0
40512,0
40513,1
40514,0
40515,0
40516,0
40517,4
40518,0
40519,1
40520,1
40521,1
40522,2
40523,1
40524,14
40525,0
40526,3
40527,5
40528,2
40529,2
40530,6
40531,0
40532,0
40533,0
40534,2
40535,0
40536,0
40537,1
40538,5
40539,1
40540,3
40541,2
40542,2
40543,9
40544,2
40545,4
40546,42
40547,0
40548,2
40549,3
40550,1
40551,1
40552,0
40553,1
40554,4
40555,1
40556,5
40557,2
40558,4
40559,0
40560,6
40561,2
40562,7
40563,1
40564,1
40565,3
40566,5
40567,2
40568,0
40569,0
40570,3
40571,0
40572,0
40573,0
40574,2
40575,6
40576,10
40577,0
40578,0
40579,0
40580,1
40581,1
40582,2
40583,0
40584,2
40585,1
40586,3
40587,0
40588,1
40589,1
40590,2
40591,0
40592,0
40593,10
40594,4
40595,7
40596,0
40597,8
40598,25
40599,3
40600,2
40601,1
40602,3
40603,0
40604,7
40605,2
40606,4
40607,7
40608,0
40609,5
40610,0
40611,2
40612,0
40613,2
40614,3
40615,1
40616,3
40617,2
40618,1
40619,0
40620,0
40621,1
40622,8
40623,3
40624,1
40625,3
40626,4
40627,2
40628,0
40629,1
40630,1
40631,2
40632,1
40633,1
40634,0
40635,0
40636,4
40637,1
40638,0
40639,1
40640,0
40641,1
40642,1
40643,4
40644,1
40645,2
40646,0
40647,4
40648,0
40649,4
40650,2
40651,1
40652,7
40653,0
40654,1
40655,0
40656,2
40657,0
40658,0
40659,0
40660,3
40661,1
40662,0
40663,0
40664,2
40665,4
40666,11
40667,0
40668,1
40669,1
40670,1
40671,2
40672,1
40673,1
40674,0
40675,3
40676,2
40677,0
40678,0
40679,4
40680,0
40681,0
40682,1
40683,0
40684,14
40685,2
40686,0
40687,3
40688,0
40689,4
40690,0
40691,3
40692,0
40693,0
40694,1
40695,0
40696,0
40697,6
40698,0
40699,2
40700,1
40701,2
40702,0
40703,11
40704,5
40705,4
40706,2
40707,19
40708,0
40709,0
40710,2
40711,2
40712,0
40713,1
40714,1
40715,0
40716,0
40717,0
40718,4
40719,0
40720,3
40721,4
40722,4
40723,2
40724,1
40725,10
40726,4
40727,2
40728,1
40729,2
40730,0
40731,5
40732,2
40733,6
40734,2
40735,2
40736,2
40737,2
40738,0
40739,1
40740,14
40741,1
40742,0
40743,2
40744,3
40745,8
40746,1
40747,2
40748,6
40749,0
40750,9
40751,3
40752,2
40753,1
40754,0
40755,0
40756,2
40757,0
40758,4
40759,3
40760,2
40761,1
40762,3
40763,1
40764,0
40765,0
40766,1
40767,7
40768,0
40769,3
40770,4
40771,0
40772,1
40773,1
40774,0
40775,1
40776,0
40777,3
40778,1
40779,2
40780,22
40781,0
40782,4
40783,1
40784,0
40785,3
40786,0
40787,8
40788,8
40789,0
40790,7
40791,4
40792,0
40793,2
